created_timestamp,impressions,clicks,likes
2017-01-05 00:00:00+00:00,1800,3700,200
2017-01-06 00:00:00+00:00,1700,3600,300
2017-01-07 00:00:00+00:00,1600,3500,400
2017-01-08 00:00:00+00:00,1500,3600,300
2017-01-09 00:00:00+00:00,1600,3700,200
2017-01-10 00:00:00+00:00,1700,3800,300
2017-01-11 00:00:00+00:00,1600,3700,400
2017-01-12 00:00:00+00:00,1500,3600,500
2017-01-13 00:00:00+00:00,1600,3500,400
2017-01-14 00:00:00+00:00,1500,3600,500
2017-01-15 00:00:00+00:00,1400,3500,400
2017-01-16 00:00:00+00:00,1300,3400,300
2017-01-17 00:00:00+00:00,1200,3300,200
2017-01-18 00:00:00+00:00,1300,3400,100
2017-01-19 00:00:00+00:00,1400,3300,0
2017-01-20 00:00:00+00:00,1300,3200,100
2017-01-21 00:00:00+00:00,1200,3100,0
2017-01-22 00:00:00+00:00,1100,3000,100
2017-01-23 00:00:00+00:00,1000,2900,100
2017-01-24 00:00:00+00:00,1100,2800,0
2017-01-25 00:00:00+00:00,1200,2700,100
2017-01-26 00:00:00+00:00,1100,2800,200
2017-01-27 00:00:00+00:00,1000,2700,300
2017-01-28 00:00:00+00:00,900,2800,400
2017-01-29 00:00:00+00:00,800,2700,500
2017-01-30 00:00:00+00:00,900,2800,400
2017-01-31 00:00:00+00:00,1000,2700,500
2017-02-01 00:00:00+00:00,900,2800,400
2017-02-02 00:00:00+00:00,800,2900,300
2017-02-03 00:00:00+00:00,900,3000,400
2017-02-04 00:00:00+00:00,800,3100,500
2017-02-05 00:00:00+00:00,700,3200,600
2017-02-06 00:00:00+00:00,800,3100,500
2017-02-07 00:00:00+00:00,700,3200,400
2017-02-08 00:00:00+00:00,600,3300,500
2017-02-09 00:00:00+00:00,500,3400,600
2017-02-10 00:00:00+00:00,600,3500,500
2017-02-11 00:00:00+00:00,500,3600,600
2017-02-12 00:00:00+00:00,600,3700,500
2017-02-13 00:00:00+00:00,500,3600,600
2017-02-14 00:00:00+00:00,400,3700,500
2017-02-15 00:00:00+00:00,500,3800,400
2017-02-16 00:00:00+00:00,400,3700,500
2017-02-17 00:00:00+00:00,300,3600,600
2017-02-18 00:00:00+00:00,400,3700,700
2017-02-19 00:00:00+00:00,500,3800,600
2017-02-20 00:00:00+00:00,400,3700,700
2017-02-21 00:00:00+00:00,500,3800,600
2017-02-22 00:00:00+00:00,600,3900,700
2017-02-23 00:00:00+00:00,500,3800,600
2017-02-24 00:00:00+00:00,600,3700,700
2017-02-25 00:00:00+00:00,500,3600,600
2017-02-26 00:00:00+00:00,400,3700,700
2017-02-27 00:00:00+00:00,300,3800,800
2017-02-28 00:00:00+00:00,200,3900,900
2017-03-01 00:00:00+00:00,300,4000,1000
2017-03-02 00:00:00+00:00,400,4100,900
2017-03-03 00:00:00+00:00,500,4000,1000
2017-03-04 00:00:00+00:00,600,4100,1100
2017-03-05 00:00:00+00:00,500,4000,1000
2017-03-06 00:00:00+00:00,400,4100,1100
2017-03-07 00:00:00+00:00,500,4000,1000
2017-03-08 00:00:00+00:00,600,4100,1100
2017-03-09 00:00:00+00:00,500,4200,1000
2017-03-10 00:00:00+00:00,400,4100,1100
2017-03-11 00:00:00+00:00,300,4200,1200
2017-03-12 00:00:00+00:00,400,4100,1300
2017-03-13 00:00:00+00:00,300,4200,1200
2017-03-14 00:00:00+00:00,400,4100,1300
2017-03-15 00:00:00+00:00,500,4200,1400
2017-03-16 00:00:00+00:00,600,4300,1300
2017-03-17 00:00:00+00:00,500,4400,1400
2017-03-18 00:00:00+00:00,400,4300,1500
2017-03-19 00:00:00+00:00,300,4400,1400
2017-03-20 00:00:00+00:00,200,4300,1300
2017-03-21 00:00:00+00:00,100,4200,1200
2017-03-22 00:00:00+00:00,0,4100,1100
2017-03-23 00:00:00+00:00,100,4200,1200
2017-03-24 00:00:00+00:00,200,4100,1300
2017-03-25 00:00:00+00:00,300,4000,1200
2017-03-26 00:00:00+00:00,400,3900,1300
2017-03-27 00:00:00+00:00,300,4000,1200
2017-03-28 00:00:00+00:00,400,3900,1100
2017-03-29 00:00:00+00:00,300,4000,1000
2017-03-30 00:00:00+00:00,400,3900,900
2017-03-31 00:00:00+00:00,300,4000,800
2017-04-01 00:00:00+00:00,200,3900,700
2017-04-02 00:00:00+00:00,100,3800,600
2017-04-03 00:00:00+00:00,0,3700,500
2017-04-04 00:00:00+00:00,100,3600,600
2017-04-05 00:00:00+00:00,0,3500,500
2017-04-06 00:00:00+00:00,100,3400,400
2017-04-07 00:00:00+00:00,0,3300,300
2017-04-08 00:00:00+00:00,100,3400,200
2017-04-09 00:00:00+00:00,100,3500,300
2017-04-10 00:00:00+00:00,100,3600,200
2017-04-11 00:00:00+00:00,0,3500,100
2017-04-12 00:00:00+00:00,100,3600,0
2017-04-13 00:00:00+00:00,100,3500,100
2017-04-14 00:00:00+00:00,200,3400,100
2017-04-15 00:00:00+00:00,300,3500,100
2017-04-16 00:00:00+00:00,200,3600,200
2017-04-17 00:00:00+00:00,100,3500,100
2017-04-18 00:00:00+00:00,0,3600,200
2017-04-19 00:00:00+00:00,100,3700,100
2017-04-20 00:00:00+00:00,0,3600,0
2017-04-21 00:00:00+00:00,100,3700,100
2017-04-22 00:00:00+00:00,0,3800,100
2017-04-23 00:00:00+00:00,100,3700,100
2017-04-24 00:00:00+00:00,100,3600,200
2017-04-25 00:00:00+00:00,200,3700,100
2017-04-26 00:00:00+00:00,100,3600,200
2017-04-27 00:00:00+00:00,200,3500,100
2017-04-28 00:00:00+00:00,100,3600,200
2017-04-29 00:00:00+00:00,200,3500,100
2017-04-30 00:00:00+00:00,100,3600,200
2017-05-01 00:00:00+00:00,0,3700,100
2017-05-02 00:00:00+00:00,100,3800,0
2017-05-03 00:00:00+00:00,200,3700,100
2017-05-04 00:00:00+00:00,100,3800,200
2017-05-05 00:00:00+00:00,200,3900,100
2017-05-06 00:00:00+00:00,100,4000,0
2017-05-07 00:00:00+00:00,0,4100,100
2017-05-08 00:00:00+00:00,100,4000,200
2017-05-09 00:00:00+00:00,100,4100,300
2017-05-10 00:00:00+00:00,100,4000,200
2017-05-11 00:00:00+00:00,200,3900,100
2017-05-12 00:00:00+00:00,300,3800,200
2017-05-13 00:00:00+00:00,200,3900,300
2017-05-14 00:00:00+00:00,300,4000,200
2017-05-15 00:00:00+00:00,400,4100,300
2017-05-16 00:00:00+00:00,500,4000,400
2017-05-17 00:00:00+00:00,600,4100,500
2017-05-18 00:00:00+00:00,500,4200,400
2017-05-19 00:00:00+00:00,600,4100,500
2017-05-20 00:00:00+00:00,700,4200,400
2017-05-21 00:00:00+00:00,800,4100,500
2017-05-22 00:00:00+00:00,700,4200,600
2017-05-23 00:00:00+00:00,600,4100,500
2017-05-24 00:00:00+00:00,700,4200,600
2017-05-25 00:00:00+00:00,800,4300,700
2017-05-26 00:00:00+00:00,900,4200,600
2017-05-27 00:00:00+00:00,1000,4100,700
2017-05-28 00:00:00+00:00,900,4000,800
2017-05-29 00:00:00+00:00,800,4100,700
2017-05-30 00:00:00+00:00,900,4000,600
2017-05-31 00:00:00+00:00,800,3900,500
2017-06-01 00:00:00+00:00,700,4000,400
2017-06-02 00:00:00+00:00,600,3900,300
2017-06-03 00:00:00+00:00,500,4000,200
2017-06-04 00:00:00+00:00,600,3900,100
2017-06-05 00:00:00+00:00,700,4000,200
2017-06-06 00:00:00+00:00,600,4100,300
2017-06-07 00:00:00+00:00,700,4200,200
2017-06-08 00:00:00+00:00,600,4300,300
2017-06-09 00:00:00+00:00,500,4200,200
2017-06-10 00:00:00+00:00,600,4100,300
2017-06-11 00:00:00+00:00,500,4200,200
2017-06-12 00:00:00+00:00,600,4100,100
2017-06-13 00:00:00+00:00,500,4000,200
2017-06-14 00:00:00+00:00,400,4100,100
2017-06-15 00:00:00+00:00,300,4200,200
2017-06-16 00:00:00+00:00,400,4100,300
2017-06-17 00:00:00+00:00,300,4000,200
2017-06-18 00:00:00+00:00,400,4100,300
2017-06-19 00:00:00+00:00,500,4000,400
2017-06-20 00:00:00+00:00,600,4100,500
2017-06-21 00:00:00+00:00,700,4000,600
2017-06-22 00:00:00+00:00,600,4100,700
2017-06-23 00:00:00+00:00,700,4000,800
2017-06-24 00:00:00+00:00,800,3900,900
2017-06-25 00:00:00+00:00,700,3800,1000
2017-06-26 00:00:00+00:00,800,3700,1100
2017-06-27 00:00:00+00:00,700,3600,1200
2017-06-28 00:00:00+00:00,800,3700,1100
2017-06-29 00:00:00+00:00,700,3600,1000
2017-06-30 00:00:00+00:00,800,3700,1100
2017-07-01 00:00:00+00:00,700,3800,1200
2017-07-02 00:00:00+00:00,800,3900,1100
2017-07-03 00:00:00+00:00,900,3800,1000
2017-07-04 00:00:00+00:00,1000,3700,1100
2017-07-05 00:00:00+00:00,1100,3600,1000
2017-07-06 00:00:00+00:00,1200,3500,900
2017-07-07 00:00:00+00:00,1100,3400,800
2017-07-08 00:00:00+00:00,1000,3300,700
2017-07-09 00:00:00+00:00,900,3400,800
2017-07-10 00:00:00+00:00,800,3300,700
2017-07-11 00:00:00+00:00,700,3400,600
2017-07-12 00:00:00+00:00,600,3500,700
2017-07-13 00:00:00+00:00,700,3600,600
2017-07-14 00:00:00+00:00,600,3700,500
2017-07-15 00:00:00+00:00,500,3600,400
2017-07-16 00:00:00+00:00,400,3500,300
2017-07-17 00:00:00+00:00,300,3600,400
2017-07-18 00:00:00+00:00,200,3700,500
2017-07-19 00:00:00+00:00,100,3600,600
2017-07-20 00:00:00+00:00,0,3700,500
2017-07-21 00:00:00+00:00,100,3600,400
2017-07-22 00:00:00+00:00,0,3700,500
2017-07-23 00:00:00+00:00,100,3800,600
2017-07-24 00:00:00+00:00,100,3900,700
2017-07-25 00:00:00+00:00,100,3800,800
2017-07-26 00:00:00+00:00,0,3900,900
2017-07-27 00:00:00+00:00,100,3800,1000
2017-07-28 00:00:00+00:00,200,3900,1100
2017-07-29 00:00:00+00:00,100,3800,1000
2017-07-30 00:00:00+00:00,0,3700,900
2017-07-31 00:00:00+00:00,100,3800,1000
2017-08-01 00:00:00+00:00,100,3700,1100
2017-08-02 00:00:00+00:00,100,3800,1200
2017-08-03 00:00:00+00:00,100,3700,1100
2017-08-04 00:00:00+00:00,0,3600,1000
2017-08-05 00:00:00+00:00,100,3500,900
2017-08-06 00:00:00+00:00,200,3600,800
2017-08-07 00:00:00+00:00,100,3700,900
2017-08-08 00:00:00+00:00,200,3800,1000
2017-08-09 00:00:00+00:00,300,3900,900
2017-08-10 00:00:00+00:00,200,3800,800
2017-08-11 00:00:00+00:00,100,3700,900
2017-08-12 00:00:00+00:00,0,3800,800
2017-08-13 00:00:00+00:00,100,3900,700
2017-08-14 00:00:00+00:00,100,4000,600
2017-08-15 00:00:00+00:00,100,4100,500
2017-08-16 00:00:00+00:00,200,4200,600
2017-08-17 00:00:00+00:00,100,4100,700
2017-08-18 00:00:00+00:00,0,4200,600
2017-08-19 00:00:00+00:00,100,4100,700
2017-08-20 00:00:00+00:00,100,4000,800
2017-08-21 00:00:00+00:00,100,3900,900
2017-08-22 00:00:00+00:00,200,3800,1000
2017-08-23 00:00:00+00:00,100,3900,1100
2017-08-24 00:00:00+00:00,200,3800,1000
2017-08-25 00:00:00+00:00,300,3700,900
2017-08-26 00:00:00+00:00,400,3800,1000
2017-08-27 00:00:00+00:00,500,3700,1100
2017-08-28 00:00:00+00:00,400,3600,1200
2017-08-29 00:00:00+00:00,300,3700,1300
2017-08-30 00:00:00+00:00,400,3800,1400
2017-08-31 00:00:00+00:00,500,3700,1500
2017-09-01 00:00:00+00:00,400,3800,1400
2017-09-02 00:00:00+00:00,300,3700,1300
2017-09-03 00:00:00+00:00,200,3600,1200
2017-09-04 00:00:00+00:00,300,3700,1100
2017-09-05 00:00:00+00:00,400,3600,1000
2017-09-06 00:00:00+00:00,300,3700,900
2017-09-07 00:00:00+00:00,200,3800,1000
2017-09-08 00:00:00+00:00,100,3900,1100
2017-09-09 00:00:00+00:00,0,4000,1200
2017-09-10 00:00:00+00:00,100,3900,1100
2017-09-11 00:00:00+00:00,100,4000,1000
2017-09-12 00:00:00+00:00,200,3900,1100
2017-09-13 00:00:00+00:00,100,4000,1000
2017-09-14 00:00:00+00:00,200,3900,900
2017-09-15 00:00:00+00:00,100,3800,1000
2017-09-16 00:00:00+00:00,0,3900,1100
2017-09-17 00:00:00+00:00,100,3800,1000
2017-09-18 00:00:00+00:00,0,3700,900
2017-09-19 00:00:00+00:00,100,3800,800
2017-09-20 00:00:00+00:00,200,3900,700
2017-09-21 00:00:00+00:00,300,4000,600
2017-09-22 00:00:00+00:00,200,3900,700
2017-09-23 00:00:00+00:00,300,3800,800
2017-09-24 00:00:00+00:00,200,3700,900
2017-09-25 00:00:00+00:00,100,3800,1000
2017-09-26 00:00:00+00:00,200,3700,900
2017-09-27 00:00:00+00:00,100,3600,800
2017-09-28 00:00:00+00:00,200,3500,900
2017-09-29 00:00:00+00:00,100,3600,800
2017-09-30 00:00:00+00:00,0,3500,700
2017-10-01 00:00:00+00:00,100,3600,600
2017-10-02 00:00:00+00:00,100,3500,500
2017-10-03 00:00:00+00:00,100,3600,400
2017-10-04 00:00:00+00:00,100,3700,500
2017-10-05 00:00:00+00:00,100,3800,400
2017-10-06 00:00:00+00:00,100,3900,300
2017-10-07 00:00:00+00:00,0,3800,200
2017-10-08 00:00:00+00:00,100,3700,300
2017-10-09 00:00:00+00:00,0,3800,400
2017-10-10 00:00:00+00:00,100,3900,500
2017-10-11 00:00:00+00:00,100,3800,600
2017-10-12 00:00:00+00:00,100,3900,700
2017-10-13 00:00:00+00:00,100,4000,600
2017-10-14 00:00:00+00:00,100,4100,500
2017-10-15 00:00:00+00:00,100,4200,600
2017-10-16 00:00:00+00:00,100,4300,700
2017-10-17 00:00:00+00:00,100,4400,600
2017-10-18 00:00:00+00:00,100,4300,500
2017-10-19 00:00:00+00:00,200,4400,600
2017-10-20 00:00:00+00:00,100,4300,700
2017-10-21 00:00:00+00:00,200,4200,800
2017-10-22 00:00:00+00:00,100,4100,700
2017-10-23 00:00:00+00:00,0,4000,600
2017-10-24 00:00:00+00:00,100,4100,500
2017-10-25 00:00:00+00:00,100,4000,400
2017-10-26 00:00:00+00:00,0,4100,300
2017-10-27 00:00:00+00:00,100,4200,200
2017-10-28 00:00:00+00:00,100,4300,100
2017-10-29 00:00:00+00:00,200,4400,0
2017-10-30 00:00:00+00:00,100,4300,100
2017-10-31 00:00:00+00:00,200,4200,0
2017-11-01 00:00:00+00:00,100,4100,100
2017-11-02 00:00:00+00:00,200,4000,200
2017-11-03 00:00:00+00:00,300,3900,100
2017-11-04 00:00:00+00:00,400,3800,200
2017-11-05 00:00:00+00:00,500,3900,100
2017-11-06 00:00:00+00:00,400,4000,0
2017-11-07 00:00:00+00:00,500,3900,100
2017-11-08 00:00:00+00:00,400,4000,100
2017-11-09 00:00:00+00:00,300,4100,0
2017-11-10 00:00:00+00:00,400,4200,100
2017-11-11 00:00:00+00:00,500,4100,100
2017-11-12 00:00:00+00:00,600,4200,100
2017-11-13 00:00:00+00:00,500,4300,200
2017-11-14 00:00:00+00:00,600,4200,100
2017-11-15 00:00:00+00:00,500,4300,200
2017-11-16 00:00:00+00:00,600,4200,100
2017-11-17 00:00:00+00:00,500,4300,0
2017-11-18 00:00:00+00:00,600,4400,100
2017-11-19 00:00:00+00:00,500,4300,200
2017-11-20 00:00:00+00:00,400,4200,100
2017-11-21 00:00:00+00:00,300,4300,200
2017-11-22 00:00:00+00:00,400,4400,100
2017-11-23 00:00:00+00:00,500,4300,200
2017-11-24 00:00:00+00:00,600,4400,100
2017-11-25 00:00:00+00:00,700,4500,0
2017-11-26 00:00:00+00:00,600,4400,100
2017-11-27 00:00:00+00:00,700,4500,100
2017-11-28 00:00:00+00:00,600,4400,0
2017-11-29 00:00:00+00:00,500,4300,100
2017-11-30 00:00:00+00:00,600,4400,100
2017-12-01 00:00:00+00:00,500,4500,100
2017-12-02 00:00:00+00:00,600,4400,100
2017-12-03 00:00:00+00:00,700,4500,100
2017-12-04 00:00:00+00:00,800,4400,100
2017-12-05 00:00:00+00:00,900,4300,200
2017-12-06 00:00:00+00:00,1000,4400,100
2017-12-07 00:00:00+00:00,1100,4500,200
2017-12-08 00:00:00+00:00,1200,4600,300
2017-12-09 00:00:00+00:00,1300,4700,200
2017-12-10 00:00:00+00:00,1400,4800,300
2017-12-11 00:00:00+00:00,1300,4700,200
2017-12-12 00:00:00+00:00,1200,4800,300
2017-12-13 00:00:00+00:00,1300,4700,200
2017-12-14 00:00:00+00:00,1400,4600,300
2017-12-15 00:00:00+00:00,1300,4500,400
2017-12-16 00:00:00+00:00,1400,4400,300
2017-12-17 00:00:00+00:00,1300,4300,400
2017-12-18 00:00:00+00:00,1400,4200,500
2017-12-19 00:00:00+00:00,1500,4100,400
2017-12-20 00:00:00+00:00,1400,4200,300
2017-12-21 00:00:00+00:00,1300,4100,200
2017-12-22 00:00:00+00:00,1200,4200,100
2017-12-23 00:00:00+00:00,1100,4300,200
2017-12-24 00:00:00+00:00,1200,4200,100
2017-12-25 00:00:00+00:00,1100,4100,0
2017-12-26 00:00:00+00:00,1000,4000,100
2017-12-27 00:00:00+00:00,1100,3900,100
2017-12-28 00:00:00+00:00,1200,3800,0
2017-12-29 00:00:00+00:00,1100,3700,100
2017-12-30 00:00:00+00:00,1200,3600,0
2017-12-31 00:00:00+00:00,1100,3700,100
2018-01-01 00:00:00+00:00,1000,3800,100
2018-01-02 00:00:00+00:00,1100,3900,200
2018-01-03 00:00:00+00:00,1000,3800,100
2018-01-04 00:00:00+00:00,1100,3900,200
2018-01-05 00:00:00+00:00,1000,4000,300
2018-01-06 00:00:00+00:00,900,3900,200
2018-01-07 00:00:00+00:00,1000,4000,300
2018-01-08 00:00:00+00:00,1100,4100,200
2018-01-09 00:00:00+00:00,1200,4200,100
2018-01-10 00:00:00+00:00,1300,4300,200
2018-01-11 00:00:00+00:00,1400,4400,100
2018-01-12 00:00:00+00:00,1500,4300,200
2018-01-13 00:00:00+00:00,1600,4400,100
2018-01-14 00:00:00+00:00,1500,4500,200
2018-01-15 00:00:00+00:00,1400,4600,300
2018-01-16 00:00:00+00:00,1300,4700,200
2018-01-17 00:00:00+00:00,1400,4600,300
2018-01-18 00:00:00+00:00,1500,4700,400
2018-01-19 00:00:00+00:00,1400,4800,500
2018-01-20 00:00:00+00:00,1300,4700,400
2018-01-21 00:00:00+00:00,1400,4800,500
2018-01-22 00:00:00+00:00,1300,4900,400
2018-01-23 00:00:00+00:00,1400,5000,300
2018-01-24 00:00:00+00:00,1500,5100,400
2018-01-25 00:00:00+00:00,1600,5200,500
2018-01-26 00:00:00+00:00,1700,5100,600
2018-01-27 00:00:00+00:00,1600,5000,700
2018-01-28 00:00:00+00:00,1700,4900,800
2018-01-29 00:00:00+00:00,1800,5000,700
2018-01-30 00:00:00+00:00,1700,4900,600
2018-01-31 00:00:00+00:00,1600,5000,500
2018-02-01 00:00:00+00:00,1500,4900,400
2018-02-02 00:00:00+00:00,1400,5000,300
2018-02-03 00:00:00+00:00,1500,5100,400
2018-02-04 00:00:00+00:00,1600,5200,300
2018-02-05 00:00:00+00:00,1700,5100,400
2018-02-06 00:00:00+00:00,1600,5200,300
2018-02-07 00:00:00+00:00,1700,5300,200
2018-02-08 00:00:00+00:00,1600,5200,300
2018-02-09 00:00:00+00:00,1700,5300,200
2018-02-10 00:00:00+00:00,1800,5200,300
2018-02-11 00:00:00+00:00,1700,5100,200
2018-02-12 00:00:00+00:00,1600,5200,300
2018-02-13 00:00:00+00:00,1500,5300,200
2018-02-14 00:00:00+00:00,1600,5400,300
2018-02-15 00:00:00+00:00,1700,5500,200
2018-02-16 00:00:00+00:00,1600,5400,300
2018-02-17 00:00:00+00:00,1700,5500,200
2018-02-18 00:00:00+00:00,1600,5400,300
2018-02-19 00:00:00+00:00,1500,5500,400
2018-02-20 00:00:00+00:00,1600,5600,500
2018-02-21 00:00:00+00:00,1500,5500,600
2018-02-22 00:00:00+00:00,1400,5600,700
2018-02-23 00:00:00+00:00,1300,5500,800
2018-02-24 00:00:00+00:00,1200,5400,700
2018-02-25 00:00:00+00:00,1100,5300,800
2018-02-26 00:00:00+00:00,1000,5200,900
2018-02-27 00:00:00+00:00,900,5300,1000
2018-02-28 00:00:00+00:00,1000,5200,900
2018-03-01 00:00:00+00:00,900,5100,800
2018-03-02 00:00:00+00:00,1000,5000,700
2018-03-03 00:00:00+00:00,900,4900,600
2018-03-04 00:00:00+00:00,1000,5000,700
2018-03-05 00:00:00+00:00,1100,5100,600
2018-03-06 00:00:00+00:00,1200,5200,700
2018-03-07 00:00:00+00:00,1300,5300,800
2018-03-08 00:00:00+00:00,1400,5200,900
2018-03-09 00:00:00+00:00,1300,5100,800
2018-03-10 00:00:00+00:00,1200,5000,900
2018-03-11 00:00:00+00:00,1100,5100,1000
2018-03-12 00:00:00+00:00,1000,5000,1100
2018-03-13 00:00:00+00:00,1100,5100,1200
2018-03-14 00:00:00+00:00,1200,5200,1300
2018-03-15 00:00:00+00:00,1100,5100,1400
2018-03-16 00:00:00+00:00,1200,5000,1300
2018-03-17 00:00:00+00:00,1300,5100,1200
2018-03-18 00:00:00+00:00,1200,5200,1100
2018-03-19 00:00:00+00:00,1100,5100,1200
2018-03-20 00:00:00+00:00,1200,5200,1300
2018-03-21 00:00:00+00:00,1100,5100,1400
2018-03-22 00:00:00+00:00,1200,5000,1500
2018-03-23 00:00:00+00:00,1100,5100,1600
2018-03-24 00:00:00+00:00,1200,5200,1700
2018-03-25 00:00:00+00:00,1300,5300,1800
2018-03-26 00:00:00+00:00,1400,5400,1700
2018-03-27 00:00:00+00:00,1300,5500,1800
2018-03-28 00:00:00+00:00,1200,5600,1900
2018-03-29 00:00:00+00:00,1100,5500,2000
2018-03-30 00:00:00+00:00,1000,5600,2100
2018-03-31 00:00:00+00:00,900,5700,2000
2018-04-01 00:00:00+00:00,1000,5600,2100
2018-04-02 00:00:00+00:00,1100,5500,2000
2018-04-03 00:00:00+00:00,1000,5400,1900
2018-04-04 00:00:00+00:00,900,5300,1800
2018-04-05 00:00:00+00:00,800,5200,1700
2018-04-06 00:00:00+00:00,900,5300,1600
2018-04-07 00:00:00+00:00,1000,5200,1700
2018-04-08 00:00:00+00:00,1100,5300,1800
2018-04-09 00:00:00+00:00,1000,5200,1700
2018-04-10 00:00:00+00:00,1100,5100,1600
2018-04-11 00:00:00+00:00,1200,5200,1500
2018-04-12 00:00:00+00:00,1300,5100,1600
2018-04-13 00:00:00+00:00,1200,5000,1700
2018-04-14 00:00:00+00:00,1300,5100,1600
2018-04-15 00:00:00+00:00,1400,5000,1700
2018-04-16 00:00:00+00:00,1300,5100,1600
2018-04-17 00:00:00+00:00,1400,5000,1500
2018-04-18 00:00:00+00:00,1300,5100,1400
2018-04-19 00:00:00+00:00,1200,5000,1500
2018-04-20 00:00:00+00:00,1300,5100,1600
2018-04-21 00:00:00+00:00,1400,5200,1700
2018-04-22 00:00:00+00:00,1300,5300,1600
2018-04-23 00:00:00+00:00,1400,5400,1700
2018-04-24 00:00:00+00:00,1500,5300,1600
2018-04-25 00:00:00+00:00,1600,5400,1700
2018-04-26 00:00:00+00:00,1700,5300,1600
2018-04-27 00:00:00+00:00,1600,5400,1700
2018-04-28 00:00:00+00:00,1700,5300,1800
2018-04-29 00:00:00+00:00,1800,5200,1900
2018-04-30 00:00:00+00:00,1900,5300,2000
2018-05-01 00:00:00+00:00,2000,5400,1900
2018-05-02 00:00:00+00:00,1900,5300,2000
2018-05-03 00:00:00+00:00,1800,5200,2100
2018-05-04 00:00:00+00:00,1900,5100,2000
2018-05-05 00:00:00+00:00,2000,5200,2100
2018-05-06 00:00:00+00:00,2100,5100,2000
2018-05-07 00:00:00+00:00,2000,5000,1900
2018-05-08 00:00:00+00:00,2100,5100,1800
2018-05-09 00:00:00+00:00,2000,5000,1700
2018-05-10 00:00:00+00:00,1900,5100,1800
2018-05-11 00:00:00+00:00,1800,5200,1700
2018-05-12 00:00:00+00:00,1700,5300,1800
2018-05-13 00:00:00+00:00,1600,5400,1900
2018-05-14 00:00:00+00:00,1700,5300,2000
2018-05-15 00:00:00+00:00,1800,5400,1900
2018-05-16 00:00:00+00:00,1900,5300,2000
2018-05-17 00:00:00+00:00,2000,5400,2100
2018-05-18 00:00:00+00:00,1900,5500,2200
2018-05-19 00:00:00+00:00,1800,5600,2100
2018-05-20 00:00:00+00:00,1900,5700,2000
2018-05-21 00:00:00+00:00,1800,5800,2100
2018-05-22 00:00:00+00:00,1900,5700,2000
2018-05-23 00:00:00+00:00,1800,5800,2100
2018-05-24 00:00:00+00:00,1700,5900,2000
2018-05-25 00:00:00+00:00,1600,5800,2100
2018-05-26 00:00:00+00:00,1500,5700,2000
2018-05-27 00:00:00+00:00,1400,5600,2100
2018-05-28 00:00:00+00:00,1500,5500,2200
2018-05-29 00:00:00+00:00,1400,5600,2300
2018-05-30 00:00:00+00:00,1300,5700,2200
2018-05-31 00:00:00+00:00,1200,5600,2300
2018-06-01 00:00:00+00:00,1300,5500,2200
2018-06-02 00:00:00+00:00,1400,5600,2100
2018-06-03 00:00:00+00:00,1500,5500,2000
2018-06-04 00:00:00+00:00,1600,5400,1900
2018-06-05 00:00:00+00:00,1700,5300,1800
2018-06-06 00:00:00+00:00,1800,5400,1700
2018-06-07 00:00:00+00:00,1700,5500,1800
2018-06-08 00:00:00+00:00,1600,5600,1700
2018-06-09 00:00:00+00:00,1500,5500,1600
2018-06-10 00:00:00+00:00,1400,5600,1500
2018-06-11 00:00:00+00:00,1500,5500,1600
2018-06-12 00:00:00+00:00,1600,5600,1700
2018-06-13 00:00:00+00:00,1500,5500,1600
2018-06-14 00:00:00+00:00,1400,5400,1700
2018-06-15 00:00:00+00:00,1500,5500,1600
2018-06-16 00:00:00+00:00,1400,5600,1700
2018-06-17 00:00:00+00:00,1300,5700,1800
2018-06-18 00:00:00+00:00,1400,5600,1700
2018-06-19 00:00:00+00:00,1300,5500,1600
2018-06-20 00:00:00+00:00,1200,5600,1500
2018-06-21 00:00:00+00:00,1300,5500,1400
2018-06-22 00:00:00+00:00,1200,5400,1300
2018-06-23 00:00:00+00:00,1100,5500,1200
2018-06-24 00:00:00+00:00,1200,5600,1100
2018-06-25 00:00:00+00:00,1300,5500,1000
2018-06-26 00:00:00+00:00,1400,5400,1100
2018-06-27 00:00:00+00:00,1300,5300,1200
2018-06-28 00:00:00+00:00,1400,5200,1300
2018-06-29 00:00:00+00:00,1300,5100,1200
2018-06-30 00:00:00+00:00,1400,5200,1300
2018-07-01 00:00:00+00:00,1500,5300,1200
2018-07-02 00:00:00+00:00,1400,5200,1300
2018-07-03 00:00:00+00:00,1500,5300,1200
2018-07-04 00:00:00+00:00,1600,5400,1300
2018-07-05 00:00:00+00:00,1700,5300,1400
2018-07-06 00:00:00+00:00,1800,5200,1500
2018-07-07 00:00:00+00:00,1900,5300,1400
2018-07-08 00:00:00+00:00,2000,5200,1300
2018-07-09 00:00:00+00:00,2100,5100,1200
2018-07-10 00:00:00+00:00,2000,5200,1100
2018-07-11 00:00:00+00:00,2100,5100,1000
2018-07-12 00:00:00+00:00,2200,5000,900
2018-07-13 00:00:00+00:00,2300,4900,800
2018-07-14 00:00:00+00:00,2400,4800,700
2018-07-15 00:00:00+00:00,2300,4700,600
2018-07-16 00:00:00+00:00,2400,4800,700
2018-07-17 00:00:00+00:00,2500,4900,600
2018-07-18 00:00:00+00:00,2400,4800,700
2018-07-19 00:00:00+00:00,2500,4700,600
2018-07-20 00:00:00+00:00,2600,4800,700
2018-07-21 00:00:00+00:00,2700,4700,800
