created_timestamp,comments,impressions,likes,clicks,shares
2016-08-17 00:00:00+00:00,120,8300,4100,100,1200
2016-08-18 00:00:00+00:00,110,8400,4000,200,1100
2016-08-19 00:00:00+00:00,100,8300,4100,100,1200
2016-08-20 00:00:00+00:00,110,8200,4200,200,1300
2016-08-21 00:00:00+00:00,100,8300,4100,300,1200
2016-08-22 00:00:00+00:00,110,8200,4000,400,1100
2016-08-23 00:00:00+00:00,100,8100,4100,300,1200
2016-08-24 00:00:00+00:00,90,8200,4000,400,1300
2016-08-25 00:00:00+00:00,100,8300,4100,300,1200
2016-08-26 00:00:00+00:00,90,8400,4000,400,1300
2016-08-27 00:00:00+00:00,100,8300,3900,300,1200
2016-08-28 00:00:00+00:00,110,8200,4000,400,1300
2016-08-29 00:00:00+00:00,100,8100,3900,500,1200
2016-08-30 00:00:00+00:00,90,8000,4000,400,1100
2016-08-31 00:00:00+00:00,100,8100,3900,300,1000
2016-09-01 00:00:00+00:00,110,8000,3800,200,900
2016-09-02 00:00:00+00:00,100,8100,3700,100,1000
2016-09-03 00:00:00+00:00,90,8000,3800,200,1100
2016-09-04 00:00:00+00:00,100,7900,3900,300,1200
2016-09-05 00:00:00+00:00,90,7800,3800,400,1300
2016-09-06 00:00:00+00:00,100,7900,3900,300,1200
2016-09-07 00:00:00+00:00,110,8000,3800,200,1300
2016-09-08 00:00:00+00:00,120,8100,3700,300,1200
2016-09-09 00:00:00+00:00,130,8200,3600,200,1300
2016-09-10 00:00:00+00:00,120,8100,3500,300,1200
2016-09-11 00:00:00+00:00,130,8200,3400,400,1300
2016-09-12 00:00:00+00:00,140,8100,3500,500,1200
2016-09-13 00:00:00+00:00,130,8200,3400,600,1300
2016-09-14 00:00:00+00:00,140,8100,3500,500,1400
2016-09-15 00:00:00+00:00,150,8200,3400,400,1500
2016-09-16 00:00:00+00:00,160,8300,3300,300,1400
2016-09-17 00:00:00+00:00,170,8400,3200,200,1300
2016-09-18 00:00:00+00:00,160,8300,3100,100,1200
2016-09-19 00:00:00+00:00,170,8200,3000,0,1300
2016-09-20 00:00:00+00:00,160,8300,3100,100,1200
2016-09-21 00:00:00+00:00,170,8200,3200,0,1100
2016-09-22 00:00:00+00:00,160,8300,3300,100,1000
2016-09-23 00:00:00+00:00,170,8200,3400,100,900
2016-09-24 00:00:00+00:00,160,8100,3500,200,800
2016-09-25 00:00:00+00:00,150,8000,3600,100,900
2016-09-26 00:00:00+00:00,160,8100,3700,0,1000
2016-09-27 00:00:00+00:00,150,8200,3800,100,1100
2016-09-28 00:00:00+00:00,140,8300,3700,0,1200
2016-09-29 00:00:00+00:00,130,8200,3800,100,1300
2016-09-30 00:00:00+00:00,120,8300,3700,100,1200
2016-10-01 00:00:00+00:00,130,8400,3800,100,1100
2016-10-02 00:00:00+00:00,140,8500,3700,100,1200
2016-10-03 00:00:00+00:00,150,8600,3600,100,1300
2016-10-04 00:00:00+00:00,140,8700,3500,100,1200
2016-10-05 00:00:00+00:00,130,8600,3600,100,1300
2016-10-06 00:00:00+00:00,140,8500,3700,100,1200
2016-10-07 00:00:00+00:00,130,8400,3800,0,1300
2016-10-08 00:00:00+00:00,140,8500,3700,100,1400
2016-10-09 00:00:00+00:00,130,8600,3800,200,1500
2016-10-10 00:00:00+00:00,120,8700,3900,300,1600
2016-10-11 00:00:00+00:00,130,8800,4000,200,1700
2016-10-12 00:00:00+00:00,140,8700,4100,300,1600
2016-10-13 00:00:00+00:00,130,8800,4000,200,1500
2016-10-14 00:00:00+00:00,120,8900,4100,300,1600
2016-10-15 00:00:00+00:00,110,8800,4000,400,1700
2016-10-16 00:00:00+00:00,100,8900,3900,300,1600
2016-10-17 00:00:00+00:00,90,9000,4000,200,1700
2016-10-18 00:00:00+00:00,80,9100,4100,100,1600
2016-10-19 00:00:00+00:00,90,9200,4000,0,1500
2016-10-20 00:00:00+00:00,80,9100,3900,100,1600
2016-10-21 00:00:00+00:00,90,9200,4000,200,1700
2016-10-22 00:00:00+00:00,100,9300,4100,100,1600
2016-10-23 00:00:00+00:00,110,9200,4000,200,1700
2016-10-24 00:00:00+00:00,120,9100,3900,300,1800
2016-10-25 00:00:00+00:00,110,9000,4000,200,1900
2016-10-26 00:00:00+00:00,120,9100,3900,300,2000
2016-10-27 00:00:00+00:00,110,9000,3800,400,1900
2016-10-28 00:00:00+00:00,120,9100,3700,300,1800
2016-10-29 00:00:00+00:00,130,9200,3800,400,1700
2016-10-30 00:00:00+00:00,140,9300,3700,300,1600
2016-10-31 00:00:00+00:00,150,9400,3800,200,1500
2016-11-01 00:00:00+00:00,160,9500,3900,300,1600
2016-11-02 00:00:00+00:00,170,9400,3800,400,1500
2016-11-03 00:00:00+00:00,160,9300,3900,300,1600
2016-11-04 00:00:00+00:00,170,9200,4000,200,1700
2016-11-05 00:00:00+00:00,160,9100,3900,300,1600
2016-11-06 00:00:00+00:00,170,9000,3800,400,1500
2016-11-07 00:00:00+00:00,160,9100,3700,500,1600
2016-11-08 00:00:00+00:00,170,9200,3600,600,1500
2016-11-09 00:00:00+00:00,160,9300,3500,700,1400
2016-11-10 00:00:00+00:00,170,9400,3400,600,1500
2016-11-11 00:00:00+00:00,160,9500,3300,500,1400
2016-11-12 00:00:00+00:00,150,9400,3200,400,1300
2016-11-13 00:00:00+00:00,140,9300,3100,500,1400
2016-11-14 00:00:00+00:00,130,9200,3000,400,1300
2016-11-15 00:00:00+00:00,140,9100,2900,300,1400
2016-11-16 00:00:00+00:00,130,9200,3000,400,1300
2016-11-17 00:00:00+00:00,120,9300,3100,300,1200
2016-11-18 00:00:00+00:00,110,9200,3200,400,1100
2016-11-19 00:00:00+00:00,120,9100,3100,500,1200
2016-11-20 00:00:00+00:00,110,9200,3000,600,1100
2016-11-21 00:00:00+00:00,100,9300,3100,500,1000
2016-11-22 00:00:00+00:00,110,9400,3200,400,900
2016-11-23 00:00:00+00:00,120,9500,3300,300,800
2016-11-24 00:00:00+00:00,110,9400,3400,200,900
2016-11-25 00:00:00+00:00,120,9500,3500,100,1000
2016-11-26 00:00:00+00:00,110,9400,3600,0,900
2016-11-27 00:00:00+00:00,100,9500,3700,100,800
2016-11-28 00:00:00+00:00,90,9600,3800,0,700
2016-11-29 00:00:00+00:00,100,9500,3700,100,600
2016-11-30 00:00:00+00:00,110,9400,3600,100,700
2016-12-01 00:00:00+00:00,120,9500,3700,100,600
2016-12-02 00:00:00+00:00,130,9400,3600,100,700
2016-12-03 00:00:00+00:00,120,9500,3700,200,600
2016-12-04 00:00:00+00:00,110,9400,3800,100,500
2016-12-05 00:00:00+00:00,100,9300,3700,200,400
2016-12-06 00:00:00+00:00,110,9200,3800,300,500
2016-12-07 00:00:00+00:00,120,9300,3900,200,400
2016-12-08 00:00:00+00:00,130,9200,3800,100,500
2016-12-09 00:00:00+00:00,140,9300,3900,0,600
2016-12-10 00:00:00+00:00,130,9400,4000,100,700
2016-12-11 00:00:00+00:00,140,9500,4100,0,600
2016-12-12 00:00:00+00:00,150,9600,4200,100,500
2016-12-13 00:00:00+00:00,160,9700,4300,0,400
2016-12-14 00:00:00+00:00,170,9800,4400,100,300
2016-12-15 00:00:00+00:00,180,9900,4500,100,400
2016-12-16 00:00:00+00:00,190,10000,4400,0,300
2016-12-17 00:00:00+00:00,180,9900,4500,100,200
2016-12-18 00:00:00+00:00,190,10000,4600,100,100
2016-12-19 00:00:00+00:00,180,10100,4500,0,0
2016-12-20 00:00:00+00:00,190,10200,4400,100,100
2016-12-21 00:00:00+00:00,200,10100,4300,200,200
2016-12-22 00:00:00+00:00,190,10200,4400,100,100
2016-12-23 00:00:00+00:00,200,10100,4300,0,0
2016-12-24 00:00:00+00:00,190,10000,4200,100,100
2016-12-25 00:00:00+00:00,180,10100,4100,100,100
2016-12-26 00:00:00+00:00,170,10200,4200,100,100
2016-12-27 00:00:00+00:00,180,10300,4100,0,200
2016-12-28 00:00:00+00:00,170,10400,4200,100,100
2016-12-29 00:00:00+00:00,180,10500,4300,100,200
2016-12-30 00:00:00+00:00,170,10400,4400,100,300
2016-12-31 00:00:00+00:00,180,10500,4500,100,200
2017-01-01 00:00:00+00:00,190,10400,4400,100,300
2017-01-02 00:00:00+00:00,180,10300,4300,0,200
2017-01-03 00:00:00+00:00,190,10400,4400,100,300
2017-01-04 00:00:00+00:00,180,10500,4500,0,400
2017-01-05 00:00:00+00:00,170,10400,4400,100,500
2017-01-06 00:00:00+00:00,180,10300,4300,0,400
2017-01-07 00:00:00+00:00,170,10200,4400,100,300
2017-01-08 00:00:00+00:00,160,10300,4300,0,400
2017-01-09 00:00:00+00:00,170,10400,4200,100,300
2017-01-10 00:00:00+00:00,180,10300,4100,100,200
2017-01-11 00:00:00+00:00,170,10400,4200,0,300
2017-01-12 00:00:00+00:00,160,10500,4300,100,400
2017-01-13 00:00:00+00:00,170,10600,4400,200,300
2017-01-14 00:00:00+00:00,180,10700,4300,300,200
2017-01-15 00:00:00+00:00,190,10800,4400,200,300
2017-01-16 00:00:00+00:00,180,10700,4500,100,200
2017-01-17 00:00:00+00:00,170,10800,4400,0,300
2017-01-18 00:00:00+00:00,160,10900,4300,100,200
2017-01-19 00:00:00+00:00,170,11000,4200,200,300
2017-01-20 00:00:00+00:00,160,10900,4100,300,400
2017-01-21 00:00:00+00:00,170,10800,4200,400,300
2017-01-22 00:00:00+00:00,180,10700,4100,300,400
2017-01-23 00:00:00+00:00,170,10800,4000,200,300
2017-01-24 00:00:00+00:00,180,10700,4100,300,200
2017-01-25 00:00:00+00:00,190,10800,4200,200,100
2017-01-26 00:00:00+00:00,200,10700,4100,300,200
2017-01-27 00:00:00+00:00,190,10600,4000,200,300
2017-01-28 00:00:00+00:00,180,10500,4100,100,400
2017-01-29 00:00:00+00:00,170,10600,4000,200,500
2017-01-30 00:00:00+00:00,180,10500,3900,300,600
2017-01-31 00:00:00+00:00,170,10600,4000,200,500
2017-02-01 00:00:00+00:00,160,10700,4100,100,400
2017-02-02 00:00:00+00:00,150,10600,4000,200,500
2017-02-03 00:00:00+00:00,160,10700,3900,300,400
2017-02-04 00:00:00+00:00,150,10800,4000,200,500
2017-02-05 00:00:00+00:00,160,10900,3900,300,400
2017-02-06 00:00:00+00:00,150,11000,3800,400,500
2017-02-07 00:00:00+00:00,140,11100,3900,300,600
2017-02-08 00:00:00+00:00,130,11000,3800,200,700
2017-02-09 00:00:00+00:00,120,11100,3700,300,800
2017-02-10 00:00:00+00:00,130,11200,3800,400,900
2017-02-11 00:00:00+00:00,140,11300,3900,300,1000
2017-02-12 00:00:00+00:00,130,11200,4000,400,1100
2017-02-13 00:00:00+00:00,140,11100,4100,500,1000
2017-02-14 00:00:00+00:00,130,11200,4000,400,900
2017-02-15 00:00:00+00:00,140,11300,4100,500,1000
2017-02-16 00:00:00+00:00,130,11400,4200,400,1100
2017-02-17 00:00:00+00:00,140,11500,4100,300,1000
2017-02-18 00:00:00+00:00,130,11400,4200,200,1100
2017-02-19 00:00:00+00:00,120,11500,4300,300,1200
2017-02-20 00:00:00+00:00,110,11400,4200,400,1100
2017-02-21 00:00:00+00:00,120,11300,4100,300,1200
2017-02-22 00:00:00+00:00,110,11400,4000,400,1100
2017-02-23 00:00:00+00:00,120,11300,3900,500,1000
2017-02-24 00:00:00+00:00,110,11400,4000,400,900
2017-02-25 00:00:00+00:00,100,11500,3900,300,800
2017-02-26 00:00:00+00:00,110,11400,3800,400,900
2017-02-27 00:00:00+00:00,100,11300,3700,500,1000
2017-02-28 00:00:00+00:00,110,11400,3800,400,1100
2017-03-01 00:00:00+00:00,120,11300,3900,300,1200
2017-03-02 00:00:00+00:00,110,11400,3800,400,1100
2017-03-03 00:00:00+00:00,120,11500,3700,300,1200
2017-03-04 00:00:00+00:00,110,11600,3800,400,1300
2017-03-05 00:00:00+00:00,120,11500,3700,300,1200
2017-03-06 00:00:00+00:00,130,11600,3800,400,1100
2017-03-07 00:00:00+00:00,120,11500,3900,300,1000
2017-03-08 00:00:00+00:00,130,11600,4000,400,1100
2017-03-09 00:00:00+00:00,120,11500,3900,500,1200
2017-03-10 00:00:00+00:00,130,11600,4000,400,1300
2017-03-11 00:00:00+00:00,140,11700,4100,500,1200
2017-03-12 00:00:00+00:00,130,11600,4200,600,1300
2017-03-13 00:00:00+00:00,120,11700,4100,500,1400
2017-03-14 00:00:00+00:00,130,11600,4000,400,1500
2017-03-15 00:00:00+00:00,140,11700,4100,500,1600
2017-03-16 00:00:00+00:00,150,11800,4200,600,1700
2017-03-17 00:00:00+00:00,140,11900,4100,700,1600
2017-03-18 00:00:00+00:00,150,11800,4200,800,1700
2017-03-19 00:00:00+00:00,160,11900,4100,900,1600
2017-03-20 00:00:00+00:00,170,11800,4200,1000,1700
2017-03-21 00:00:00+00:00,160,11900,4300,900,1600
2017-03-22 00:00:00+00:00,170,11800,4400,1000,1500
2017-03-23 00:00:00+00:00,160,11900,4500,1100,1400
2017-03-24 00:00:00+00:00,170,11800,4600,1000,1300
2017-03-25 00:00:00+00:00,180,11900,4500,900,1400
2017-03-26 00:00:00+00:00,170,11800,4600,800,1300
2017-03-27 00:00:00+00:00,160,11700,4700,900,1400
2017-03-28 00:00:00+00:00,170,11600,4800,1000,1500
2017-03-29 00:00:00+00:00,160,11700,4900,900,1400
2017-03-30 00:00:00+00:00,170,11600,4800,800,1500
2017-03-31 00:00:00+00:00,180,11500,4900,900,1600
2017-04-01 00:00:00+00:00,190,11400,4800,1000,1700
2017-04-02 00:00:00+00:00,180,11300,4900,900,1600
2017-04-03 00:00:00+00:00,190,11400,5000,1000,1700
2017-04-04 00:00:00+00:00,200,11500,5100,900,1800
2017-04-05 00:00:00+00:00,190,11400,5200,800,1900
2017-04-06 00:00:00+00:00,180,11300,5300,700,1800
2017-04-07 00:00:00+00:00,190,11200,5200,800,1900
2017-04-08 00:00:00+00:00,200,11100,5100,700,1800
2017-04-09 00:00:00+00:00,210,11000,5200,800,1900
2017-04-10 00:00:00+00:00,220,10900,5300,900,2000
2017-04-11 00:00:00+00:00,230,10800,5200,800,1900
2017-04-12 00:00:00+00:00,240,10900,5100,900,1800
2017-04-13 00:00:00+00:00,250,11000,5200,800,1900
2017-04-14 00:00:00+00:00,260,11100,5300,900,1800
2017-04-15 00:00:00+00:00,270,11000,5200,1000,1700
2017-04-16 00:00:00+00:00,280,10900,5300,900,1600
2017-04-17 00:00:00+00:00,290,10800,5200,1000,1700
2017-04-18 00:00:00+00:00,280,10900,5100,900,1600
2017-04-19 00:00:00+00:00,290,11000,5200,800,1500
2017-04-20 00:00:00+00:00,280,10900,5300,900,1600
2017-04-21 00:00:00+00:00,270,11000,5400,800,1500
2017-04-22 00:00:00+00:00,260,11100,5500,900,1400
2017-04-23 00:00:00+00:00,270,11200,5400,1000,1300
2017-04-24 00:00:00+00:00,280,11300,5500,1100,1400
2017-04-25 00:00:00+00:00,290,11400,5600,1000,1500
2017-04-26 00:00:00+00:00,300,11300,5500,900,1400
2017-04-27 00:00:00+00:00,310,11400,5600,800,1300
2017-04-28 00:00:00+00:00,300,11500,5700,700,1200
2017-04-29 00:00:00+00:00,310,11400,5800,600,1100
2017-04-30 00:00:00+00:00,320,11500,5900,700,1200
2017-05-01 00:00:00+00:00,330,11600,6000,800,1100
2017-05-02 00:00:00+00:00,340,11500,6100,900,1200
2017-05-03 00:00:00+00:00,350,11600,6000,800,1100
2017-05-04 00:00:00+00:00,340,11500,5900,900,1000
2017-05-05 00:00:00+00:00,330,11600,6000,800,900
2017-05-06 00:00:00+00:00,320,11700,5900,900,800
2017-05-07 00:00:00+00:00,330,11600,6000,800,700
2017-05-08 00:00:00+00:00,340,11700,6100,900,600
2017-05-09 00:00:00+00:00,350,11600,6200,1000,700
2017-05-10 00:00:00+00:00,340,11700,6100,1100,800
2017-05-11 00:00:00+00:00,350,11800,6200,1200,700
2017-05-12 00:00:00+00:00,340,11700,6100,1300,600
2017-05-13 00:00:00+00:00,350,11600,6200,1400,700
2017-05-14 00:00:00+00:00,340,11500,6100,1300,800
2017-05-15 00:00:00+00:00,350,11400,6200,1400,700
2017-05-16 00:00:00+00:00,360,11500,6300,1500,600
2017-05-17 00:00:00+00:00,350,11600,6400,1400,500
2017-05-18 00:00:00+00:00,360,11700,6500,1300,400
2017-05-19 00:00:00+00:00,350,11800,6400,1200,500
2017-05-20 00:00:00+00:00,340,11900,6300,1300,400
2017-05-21 00:00:00+00:00,350,12000,6200,1200,300
2017-05-22 00:00:00+00:00,340,11900,6100,1300,200
2017-05-23 00:00:00+00:00,330,11800,6000,1200,300
2017-05-24 00:00:00+00:00,320,11900,5900,1300,400
2017-05-25 00:00:00+00:00,330,12000,5800,1200,300
2017-05-26 00:00:00+00:00,340,12100,5700,1300,400
2017-05-27 00:00:00+00:00,330,12000,5600,1400,500
2017-05-28 00:00:00+00:00,320,12100,5500,1500,600
2017-05-29 00:00:00+00:00,330,12200,5400,1600,500
2017-05-30 00:00:00+00:00,320,12300,5300,1700,400
2017-05-31 00:00:00+00:00,330,12400,5200,1600,500
2017-06-01 00:00:00+00:00,340,12500,5100,1500,400
2017-06-02 00:00:00+00:00,350,12400,5000,1600,300
2017-06-03 00:00:00+00:00,340,12300,5100,1500,200
2017-06-04 00:00:00+00:00,350,12200,5000,1400,100
2017-06-05 00:00:00+00:00,340,12100,4900,1500,0
2017-06-06 00:00:00+00:00,350,12000,5000,1400,100
2017-06-07 00:00:00+00:00,340,11900,4900,1300,100
2017-06-08 00:00:00+00:00,350,11800,4800,1400,100
2017-06-09 00:00:00+00:00,360,11900,4700,1500,100
2017-06-10 00:00:00+00:00,370,12000,4600,1600,100
2017-06-11 00:00:00+00:00,360,12100,4700,1500,100
2017-06-12 00:00:00+00:00,350,12200,4800,1600,100
2017-06-13 00:00:00+00:00,340,12300,4900,1500,0
2017-06-14 00:00:00+00:00,330,12200,4800,1600,100
2017-06-15 00:00:00+00:00,320,12300,4700,1500,0
2017-06-16 00:00:00+00:00,330,12400,4600,1400,100
2017-06-17 00:00:00+00:00,340,12300,4700,1300,200
2017-06-18 00:00:00+00:00,330,12400,4600,1400,100
2017-06-19 00:00:00+00:00,340,12300,4700,1500,0
2017-06-20 00:00:00+00:00,330,12400,4600,1400,100
2017-06-21 00:00:00+00:00,320,12300,4500,1500,200
2017-06-22 00:00:00+00:00,330,12200,4600,1400,300
2017-06-23 00:00:00+00:00,320,12300,4500,1500,400
2017-06-24 00:00:00+00:00,310,12200,4600,1600,300
2017-06-25 00:00:00+00:00,300,12100,4700,1500,400
2017-06-26 00:00:00+00:00,290,12200,4600,1600,300
2017-06-27 00:00:00+00:00,280,12100,4500,1500,400
2017-06-28 00:00:00+00:00,270,12200,4400,1600,500
2017-06-29 00:00:00+00:00,280,12100,4500,1500,400
2017-06-30 00:00:00+00:00,270,12200,4600,1600,500
2017-07-01 00:00:00+00:00,260,12300,4500,1500,600
2017-07-02 00:00:00+00:00,250,12400,4400,1400,500
2017-07-03 00:00:00+00:00,260,12500,4500,1500,400
2017-07-04 00:00:00+00:00,270,12400,4600,1600,300
2017-07-05 00:00:00+00:00,260,12300,4700,1700,200
2017-07-06 00:00:00+00:00,270,12400,4800,1800,100
2017-07-07 00:00:00+00:00,260,12500,4700,1900,200
2017-07-08 00:00:00+00:00,250,12600,4800,2000,300
2017-07-09 00:00:00+00:00,260,12700,4900,2100,400
2017-07-10 00:00:00+00:00,250,12600,5000,2000,500
2017-07-11 00:00:00+00:00,240,12500,5100,2100,600
2017-07-12 00:00:00+00:00,230,12400,5000,2200,700
2017-07-13 00:00:00+00:00,240,12500,5100,2100,800
2017-07-14 00:00:00+00:00,230,12400,5000,2000,900
2017-07-15 00:00:00+00:00,220,12300,4900,1900,800
2017-07-16 00:00:00+00:00,210,12200,5000,2000,900
2017-07-17 00:00:00+00:00,220,12100,5100,2100,800
2017-07-18 00:00:00+00:00,210,12200,5200,2200,900
2017-07-19 00:00:00+00:00,220,12300,5100,2100,800
2017-07-20 00:00:00+00:00,230,12400,5200,2200,700
2017-07-21 00:00:00+00:00,220,12300,5300,2300,600
2017-07-22 00:00:00+00:00,230,12200,5200,2400,700
2017-07-23 00:00:00+00:00,240,12300,5300,2500,600
2017-07-24 00:00:00+00:00,250,12400,5200,2600,500
2017-07-25 00:00:00+00:00,240,12500,5300,2500,400
2017-07-26 00:00:00+00:00,230,12400,5200,2600,300
2017-07-27 00:00:00+00:00,240,12300,5300,2700,200
2017-07-28 00:00:00+00:00,250,12200,5200,2800,100
2017-07-29 00:00:00+00:00,240,12100,5100,2700,0
2017-07-30 00:00:00+00:00,250,12200,5200,2800,100
2017-07-31 00:00:00+00:00,240,12100,5300,2700,100
2017-08-01 00:00:00+00:00,250,12000,5400,2800,100
2017-08-02 00:00:00+00:00,240,11900,5500,2900,100
2017-08-03 00:00:00+00:00,230,12000,5600,3000,0
2017-08-04 00:00:00+00:00,220,12100,5700,2900,100
2017-08-05 00:00:00+00:00,230,12200,5800,2800,200
2017-08-06 00:00:00+00:00,220,12300,5700,2700,300
2017-08-07 00:00:00+00:00,230,12400,5600,2600,400
2017-08-08 00:00:00+00:00,240,12500,5700,2500,500
2017-08-09 00:00:00+00:00,230,12600,5600,2600,600
2017-08-10 00:00:00+00:00,220,12700,5700,2500,500
2017-08-11 00:00:00+00:00,230,12600,5600,2600,600
2017-08-12 00:00:00+00:00,220,12700,5500,2500,700
2017-08-13 00:00:00+00:00,230,12800,5600,2600,800
2017-08-14 00:00:00+00:00,220,12700,5700,2700,700
2017-08-15 00:00:00+00:00,210,12800,5600,2800,600
2017-08-16 00:00:00+00:00,220,12700,5500,2700,500
2017-08-17 00:00:00+00:00,210,12800,5400,2600,600
2017-08-18 00:00:00+00:00,200,12700,5300,2500,500
2017-08-19 00:00:00+00:00,210,12600,5200,2600,600
2017-08-20 00:00:00+00:00,200,12700,5300,2500,700
2017-08-21 00:00:00+00:00,210,12600,5400,2400,600
2017-08-22 00:00:00+00:00,220,12700,5300,2300,700
2017-08-23 00:00:00+00:00,210,12800,5200,2200,600
2017-08-24 00:00:00+00:00,220,12700,5100,2100,700
2017-08-25 00:00:00+00:00,230,12600,5000,2000,600
2017-08-26 00:00:00+00:00,240,12700,5100,1900,500
2017-08-27 00:00:00+00:00,250,12800,5200,2000,400
2017-08-28 00:00:00+00:00,240,12900,5300,2100,500
2017-08-29 00:00:00+00:00,230,12800,5400,2200,400
2017-08-30 00:00:00+00:00,240,12700,5500,2300,500
2017-08-31 00:00:00+00:00,250,12800,5400,2200,400
2017-09-01 00:00:00+00:00,260,12900,5500,2300,300
2017-09-02 00:00:00+00:00,250,12800,5400,2400,200
2017-09-03 00:00:00+00:00,260,12700,5500,2300,300
2017-09-04 00:00:00+00:00,250,12800,5400,2400,200
2017-09-05 00:00:00+00:00,260,12900,5500,2500,300
2017-09-06 00:00:00+00:00,250,13000,5400,2600,400
2017-09-07 00:00:00+00:00,240,12900,5500,2700,300
2017-09-08 00:00:00+00:00,250,12800,5600,2800,200
2017-09-09 00:00:00+00:00,260,12900,5700,2700,100
2017-09-10 00:00:00+00:00,250,12800,5800,2800,0
2017-09-11 00:00:00+00:00,240,12900,5700,2900,100
2017-09-12 00:00:00+00:00,230,13000,5600,2800,100
2017-09-13 00:00:00+00:00,220,13100,5700,2900,0
2017-09-14 00:00:00+00:00,210,13000,5800,2800,100
2017-09-15 00:00:00+00:00,200,12900,5700,2700,0
2017-09-16 00:00:00+00:00,190,12800,5800,2600,100
2017-09-17 00:00:00+00:00,180,12900,5900,2700,100
2017-09-18 00:00:00+00:00,190,12800,6000,2800,100
2017-09-19 00:00:00+00:00,200,12700,6100,2900,100
2017-09-20 00:00:00+00:00,190,12800,6000,3000,100
2017-09-21 00:00:00+00:00,180,12700,6100,2900,200
2017-09-22 00:00:00+00:00,190,12800,6200,3000,300
2017-09-23 00:00:00+00:00,180,12900,6100,3100,400
2017-09-24 00:00:00+00:00,190,13000,6000,3200,300
2017-09-25 00:00:00+00:00,180,13100,5900,3300,400
2017-09-26 00:00:00+00:00,170,13000,5800,3400,300
2017-09-27 00:00:00+00:00,160,12900,5900,3500,200
2017-09-28 00:00:00+00:00,150,12800,5800,3600,300
2017-09-29 00:00:00+00:00,140,12700,5900,3500,400
2017-09-30 00:00:00+00:00,150,12600,5800,3600,300
2017-10-01 00:00:00+00:00,140,12500,5700,3500,400
2017-10-02 00:00:00+00:00,130,12400,5600,3400,500
2017-10-03 00:00:00+00:00,140,12500,5700,3300,400
2017-10-04 00:00:00+00:00,150,12600,5600,3200,500
2017-10-05 00:00:00+00:00,140,12500,5500,3100,400
2017-10-06 00:00:00+00:00,130,12600,5400,3000,500
2017-10-07 00:00:00+00:00,120,12500,5300,2900,400
2017-10-08 00:00:00+00:00,130,12600,5400,2800,500
2017-10-09 00:00:00+00:00,120,12700,5500,2700,600
2017-10-10 00:00:00+00:00,110,12600,5400,2800,700
2017-10-11 00:00:00+00:00,120,12500,5500,2900,800
2017-10-12 00:00:00+00:00,110,12400,5400,3000,900
2017-10-13 00:00:00+00:00,100,12300,5300,3100,800
2017-10-14 00:00:00+00:00,90,12200,5200,3000,700
2017-10-15 00:00:00+00:00,80,12100,5100,2900,800
2017-10-16 00:00:00+00:00,90,12000,5200,2800,900
2017-10-17 00:00:00+00:00,80,11900,5300,2700,1000
2017-10-18 00:00:00+00:00,90,11800,5400,2800,900
2017-10-19 00:00:00+00:00,100,11900,5500,2900,800
2017-10-20 00:00:00+00:00,90,12000,5400,3000,900
2017-10-21 00:00:00+00:00,80,12100,5300,2900,800
2017-10-22 00:00:00+00:00,90,12000,5200,3000,900
2017-10-23 00:00:00+00:00,80,11900,5100,2900,800
2017-10-24 00:00:00+00:00,90,11800,5200,2800,900
2017-10-25 00:00:00+00:00,80,11900,5100,2900,800
2017-10-26 00:00:00+00:00,90,12000,5200,2800,900
2017-10-27 00:00:00+00:00,80,12100,5300,2900,1000
2017-10-28 00:00:00+00:00,70,12200,5400,2800,1100
2017-10-29 00:00:00+00:00,80,12100,5300,2700,1000
2017-10-30 00:00:00+00:00,70,12000,5400,2800,900
2017-10-31 00:00:00+00:00,80,12100,5500,2700,1000
2017-11-01 00:00:00+00:00,70,12200,5400,2800,900
2017-11-02 00:00:00+00:00,60,12100,5300,2700,800
2017-11-03 00:00:00+00:00,50,12000,5200,2800,700
2017-11-04 00:00:00+00:00,60,12100,5300,2700,800
2017-11-05 00:00:00+00:00,50,12200,5200,2600,700
2017-11-06 00:00:00+00:00,60,12300,5300,2700,800
2017-11-07 00:00:00+00:00,70,12200,5200,2800,700
2017-11-08 00:00:00+00:00,60,12100,5300,2900,600
2017-11-09 00:00:00+00:00,50,12200,5400,2800,700
2017-11-10 00:00:00+00:00,40,12100,5300,2900,600
2017-11-11 00:00:00+00:00,30,12000,5200,2800,500
2017-11-12 00:00:00+00:00,40,11900,5100,2700,400
2017-11-13 00:00:00+00:00,50,11800,5000,2600,300
2017-11-14 00:00:00+00:00,60,11700,5100,2500,400
2017-11-15 00:00:00+00:00,50,11800,5200,2400,500
2017-11-16 00:00:00+00:00,60,11900,5300,2500,400
2017-11-17 00:00:00+00:00,70,11800,5200,2400,500
2017-11-18 00:00:00+00:00,80,11900,5100,2500,400
2017-11-19 00:00:00+00:00,90,12000,5200,2600,500
2017-11-20 00:00:00+00:00,80,12100,5100,2700,600
2017-11-21 00:00:00+00:00,70,12200,5200,2600,700
2017-11-22 00:00:00+00:00,60,12300,5100,2700,800
2017-11-23 00:00:00+00:00,50,12400,5200,2600,900
2017-11-24 00:00:00+00:00,60,12500,5100,2700,800
2017-11-25 00:00:00+00:00,70,12600,5000,2600,900
2017-11-26 00:00:00+00:00,80,12500,5100,2500,1000
2017-11-27 00:00:00+00:00,90,12400,5000,2600,1100
