created_timestamp,comments,impressions,likes
2017-01-17 00:00:00+00:00,500,3200,2800
2017-01-18 00:00:00+00:00,600,3300,2700
2017-01-19 00:00:00+00:00,700,3400,2800
2017-01-20 00:00:00+00:00,600,3300,2700
2017-01-21 00:00:00+00:00,500,3200,2600
2017-01-22 00:00:00+00:00,600,3100,2500
2017-01-23 00:00:00+00:00,700,3000,2600
2017-01-24 00:00:00+00:00,800,2900,2500
2017-01-25 00:00:00+00:00,900,3000,2400
2017-01-26 00:00:00+00:00,1000,3100,2500
2017-01-27 00:00:00+00:00,1100,3200,2600
2017-01-28 00:00:00+00:00,1200,3300,2500
2017-01-29 00:00:00+00:00,1300,3200,2400
2017-01-30 00:00:00+00:00,1400,3100,2300
2017-01-31 00:00:00+00:00,1500,3000,2400
2017-02-01 00:00:00+00:00,1600,2900,2300
2017-02-02 00:00:00+00:00,1700,3000,2400
2017-02-03 00:00:00+00:00,1800,3100,2300
2017-02-04 00:00:00+00:00,1700,3000,2200
2017-02-05 00:00:00+00:00,1600,2900,2300
2017-02-06 00:00:00+00:00,1700,2800,2400
2017-02-07 00:00:00+00:00,1800,2700,2500
2017-02-08 00:00:00+00:00,1700,2800,2400
2017-02-09 00:00:00+00:00,1800,2700,2300
2017-02-10 00:00:00+00:00,1900,2800,2400
2017-02-11 00:00:00+00:00,2000,2700,2300
2017-02-12 00:00:00+00:00,2100,2800,2200
2017-02-13 00:00:00+00:00,2000,2900,2100
2017-02-14 00:00:00+00:00,1900,2800,2000
2017-02-15 00:00:00+00:00,1800,2700,2100
2017-02-16 00:00:00+00:00,1900,2800,2000
2017-02-17 00:00:00+00:00,1800,2700,1900
2017-02-18 00:00:00+00:00,1900,2800,2000
2017-02-19 00:00:00+00:00,2000,2900,2100
2017-02-20 00:00:00+00:00,2100,3000,2000
2017-02-21 00:00:00+00:00,2200,3100,2100
2017-02-22 00:00:00+00:00,2300,3200,2200
2017-02-23 00:00:00+00:00,2400,3100,2100
2017-02-24 00:00:00+00:00,2500,3000,2200
2017-02-25 00:00:00+00:00,2400,3100,2300
2017-02-26 00:00:00+00:00,2300,3200,2200
2017-02-27 00:00:00+00:00,2200,3300,2300
2017-02-28 00:00:00+00:00,2100,3200,2400
2017-03-01 00:00:00+00:00,2200,3300,2500
2017-03-02 00:00:00+00:00,2300,3200,2600
2017-03-03 00:00:00+00:00,2200,3100,2700
2017-03-04 00:00:00+00:00,2300,3200,2800
2017-03-05 00:00:00+00:00,2400,3300,2700
2017-03-06 00:00:00+00:00,2300,3200,2800
2017-03-07 00:00:00+00:00,2200,3100,2900
2017-03-08 00:00:00+00:00,2100,3000,3000
2017-03-09 00:00:00+00:00,2000,3100,2900
2017-03-10 00:00:00+00:00,1900,3000,3000
2017-03-11 00:00:00+00:00,1800,2900,3100
2017-03-12 00:00:00+00:00,1700,3000,3000
2017-03-13 00:00:00+00:00,1800,3100,3100
2017-03-14 00:00:00+00:00,1700,3200,3200
2017-03-15 00:00:00+00:00,1800,3100,3300
2017-03-16 00:00:00+00:00,1700,3000,3400
2017-03-17 00:00:00+00:00,1600,2900,3500
2017-03-18 00:00:00+00:00,1500,3000,3400
2017-03-19 00:00:00+00:00,1600,2900,3500
2017-03-20 00:00:00+00:00,1700,3000,3600
2017-03-21 00:00:00+00:00,1800,3100,3700
2017-03-22 00:00:00+00:00,1900,3200,3600
2017-03-23 00:00:00+00:00,1800,3100,3700
2017-03-24 00:00:00+00:00,1700,3200,3800
2017-03-25 00:00:00+00:00,1600,3300,3700
2017-03-26 00:00:00+00:00,1700,3200,3800
2017-03-27 00:00:00+00:00,1600,3100,3900
2017-03-28 00:00:00+00:00,1700,3200,4000
2017-03-29 00:00:00+00:00,1800,3300,4100
2017-03-30 00:00:00+00:00,1700,3200,4200
2017-03-31 00:00:00+00:00,1800,3300,4100
2017-04-01 00:00:00+00:00,1900,3200,4200
2017-04-02 00:00:00+00:00,2000,3100,4300
2017-04-03 00:00:00+00:00,2100,3200,4200
2017-04-04 00:00:00+00:00,2200,3100,4100
2017-04-05 00:00:00+00:00,2100,3200,4200
2017-04-06 00:00:00+00:00,2200,3300,4100
2017-04-07 00:00:00+00:00,2100,3200,4000
2017-04-08 00:00:00+00:00,2000,3100,3900
2017-04-09 00:00:00+00:00,2100,3000,4000
2017-04-10 00:00:00+00:00,2000,2900,3900
2017-04-11 00:00:00+00:00,2100,3000,3800
2017-04-12 00:00:00+00:00,2000,2900,3900
2017-04-13 00:00:00+00:00,1900,3000,3800
2017-04-14 00:00:00+00:00,1800,2900,3900
2017-04-15 00:00:00+00:00,1700,2800,4000
2017-04-16 00:00:00+00:00,1600,2900,4100
2017-04-17 00:00:00+00:00,1700,2800,4200
2017-04-18 00:00:00+00:00,1800,2700,4100
2017-04-19 00:00:00+00:00,1700,2800,4000
2017-04-20 00:00:00+00:00,1600,2900,3900
2017-04-21 00:00:00+00:00,1500,3000,4000
2017-04-22 00:00:00+00:00,1600,3100,3900
2017-04-23 00:00:00+00:00,1500,3200,3800
2017-04-24 00:00:00+00:00,1600,3100,3900
2017-04-25 00:00:00+00:00,1700,3000,3800
2017-04-26 00:00:00+00:00,1600,3100,3900
2017-04-27 00:00:00+00:00,1500,3000,4000
2017-04-28 00:00:00+00:00,1600,3100,3900
2017-04-29 00:00:00+00:00,1700,3000,3800
2017-04-30 00:00:00+00:00,1600,2900,3900
2017-05-01 00:00:00+00:00,1700,2800,4000
2017-05-02 00:00:00+00:00,1600,2900,3900
2017-05-03 00:00:00+00:00,1700,3000,4000
2017-05-04 00:00:00+00:00,1800,2900,3900
2017-05-05 00:00:00+00:00,1900,2800,3800
2017-05-06 00:00:00+00:00,2000,2700,3700
2017-05-07 00:00:00+00:00,1900,2800,3800
2017-05-08 00:00:00+00:00,1800,2700,3700
2017-05-09 00:00:00+00:00,1900,2800,3800
2017-05-10 00:00:00+00:00,1800,2700,3700
2017-05-11 00:00:00+00:00,1900,2800,3600
2017-05-12 00:00:00+00:00,2000,2900,3700
2017-05-13 00:00:00+00:00,1900,2800,3800
2017-05-14 00:00:00+00:00,2000,2700,3700
2017-05-15 00:00:00+00:00,2100,2800,3800
2017-05-16 00:00:00+00:00,2000,2700,3700
2017-05-17 00:00:00+00:00,2100,2600,3600
2017-05-18 00:00:00+00:00,2000,2500,3500
2017-05-19 00:00:00+00:00,2100,2400,3400
2017-05-20 00:00:00+00:00,2200,2500,3500
2017-05-21 00:00:00+00:00,2300,2400,3400
2017-05-22 00:00:00+00:00,2200,2500,3300
2017-05-23 00:00:00+00:00,2100,2600,3200
2017-05-24 00:00:00+00:00,2200,2500,3100
2017-05-25 00:00:00+00:00,2100,2400,3000
2017-05-26 00:00:00+00:00,2200,2500,3100
2017-05-27 00:00:00+00:00,2100,2400,3000
2017-05-28 00:00:00+00:00,2000,2500,3100
2017-05-29 00:00:00+00:00,2100,2600,3200
2017-05-30 00:00:00+00:00,2200,2500,3300
2017-05-31 00:00:00+00:00,2100,2600,3400
2017-06-01 00:00:00+00:00,2000,2700,3300
2017-06-02 00:00:00+00:00,2100,2800,3400
2017-06-03 00:00:00+00:00,2200,2900,3300
2017-06-04 00:00:00+00:00,2300,2800,3200
2017-06-05 00:00:00+00:00,2400,2900,3300
2017-06-06 00:00:00+00:00,2500,3000,3200
2017-06-07 00:00:00+00:00,2400,2900,3100
2017-06-08 00:00:00+00:00,2500,2800,3000
2017-06-09 00:00:00+00:00,2400,2900,2900
2017-06-10 00:00:00+00:00,2500,3000,3000
2017-06-11 00:00:00+00:00,2400,2900,3100
2017-06-12 00:00:00+00:00,2300,3000,3200
2017-06-13 00:00:00+00:00,2200,2900,3100
2017-06-14 00:00:00+00:00,2100,3000,3000
2017-06-15 00:00:00+00:00,2200,3100,2900
2017-06-16 00:00:00+00:00,2300,3000,2800
2017-06-17 00:00:00+00:00,2400,3100,2900
2017-06-18 00:00:00+00:00,2300,3200,2800
2017-06-19 00:00:00+00:00,2200,3100,2700
2017-06-20 00:00:00+00:00,2300,3200,2600
2017-06-21 00:00:00+00:00,2400,3100,2500
2017-06-22 00:00:00+00:00,2300,3000,2600
2017-06-23 00:00:00+00:00,2200,2900,2700
2017-06-24 00:00:00+00:00,2300,3000,2600
2017-06-25 00:00:00+00:00,2200,2900,2500
2017-06-26 00:00:00+00:00,2300,3000,2600
2017-06-27 00:00:00+00:00,2200,2900,2500
2017-06-28 00:00:00+00:00,2300,3000,2600
2017-06-29 00:00:00+00:00,2400,2900,2700
2017-06-30 00:00:00+00:00,2500,2800,2600
2017-07-01 00:00:00+00:00,2400,2900,2500
2017-07-02 00:00:00+00:00,2300,2800,2600
2017-07-03 00:00:00+00:00,2200,2700,2500
2017-07-04 00:00:00+00:00,2300,2600,2600
2017-07-05 00:00:00+00:00,2400,2700,2700
2017-07-06 00:00:00+00:00,2500,2600,2800
2017-07-07 00:00:00+00:00,2600,2500,2900
2017-07-08 00:00:00+00:00,2500,2400,3000
2017-07-09 00:00:00+00:00,2400,2500,2900
2017-07-10 00:00:00+00:00,2500,2400,2800
2017-07-11 00:00:00+00:00,2600,2300,2900
2017-07-12 00:00:00+00:00,2700,2400,2800
2017-07-13 00:00:00+00:00,2800,2300,2900
2017-07-14 00:00:00+00:00,2700,2200,2800
2017-07-15 00:00:00+00:00,2600,2100,2700
2017-07-16 00:00:00+00:00,2500,2000,2600
2017-07-17 00:00:00+00:00,2400,2100,2700
2017-07-18 00:00:00+00:00,2300,2000,2600
2017-07-19 00:00:00+00:00,2400,1900,2500
2017-07-20 00:00:00+00:00,2500,2000,2600
2017-07-21 00:00:00+00:00,2400,1900,2700
2017-07-22 00:00:00+00:00,2500,1800,2800
2017-07-23 00:00:00+00:00,2400,1700,2700
2017-07-24 00:00:00+00:00,2300,1800,2600
2017-07-25 00:00:00+00:00,2400,1900,2500
2017-07-26 00:00:00+00:00,2500,1800,2600
2017-07-27 00:00:00+00:00,2600,1900,2500
2017-07-28 00:00:00+00:00,2500,2000,2600
2017-07-29 00:00:00+00:00,2600,2100,2500
2017-07-30 00:00:00+00:00,2700,2200,2600
2017-07-31 00:00:00+00:00,2800,2300,2700
2017-08-01 00:00:00+00:00,2700,2400,2600
2017-08-02 00:00:00+00:00,2800,2300,2500
2017-08-03 00:00:00+00:00,2900,2400,2400
2017-08-04 00:00:00+00:00,2800,2500,2500
2017-08-05 00:00:00+00:00,2700,2400,2600
2017-08-06 00:00:00+00:00,2600,2300,2500
2017-08-07 00:00:00+00:00,2500,2200,2600
2017-08-08 00:00:00+00:00,2600,2300,2700
2017-08-09 00:00:00+00:00,2700,2200,2800
2017-08-10 00:00:00+00:00,2600,2300,2900
2017-08-11 00:00:00+00:00,2500,2400,2800
2017-08-12 00:00:00+00:00,2400,2500,2700
2017-08-13 00:00:00+00:00,2300,2400,2800
2017-08-14 00:00:00+00:00,2200,2300,2700
2017-08-15 00:00:00+00:00,2300,2400,2600
2017-08-16 00:00:00+00:00,2200,2300,2500
2017-08-17 00:00:00+00:00,2100,2200,2600
2017-08-18 00:00:00+00:00,2200,2300,2500
2017-08-19 00:00:00+00:00,2300,2400,2400
2017-08-20 00:00:00+00:00,2400,2500,2300
2017-08-21 00:00:00+00:00,2300,2600,2400
2017-08-22 00:00:00+00:00,2200,2700,2500
2017-08-23 00:00:00+00:00,2100,2800,2600
2017-08-24 00:00:00+00:00,2000,2700,2700
2017-08-25 00:00:00+00:00,1900,2800,2800
2017-08-26 00:00:00+00:00,1800,2900,2900
2017-08-27 00:00:00+00:00,1900,2800,3000
2017-08-28 00:00:00+00:00,1800,2700,3100
2017-08-29 00:00:00+00:00,1700,2800,3200
2017-08-30 00:00:00+00:00,1600,2700,3100
2017-08-31 00:00:00+00:00,1700,2600,3000
2017-09-01 00:00:00+00:00,1600,2500,3100
2017-09-02 00:00:00+00:00,1500,2400,3000
2017-09-03 00:00:00+00:00,1400,2300,3100
2017-09-04 00:00:00+00:00,1500,2200,3000
2017-09-05 00:00:00+00:00,1400,2300,2900
2017-09-06 00:00:00+00:00,1300,2400,3000
2017-09-07 00:00:00+00:00,1400,2500,3100
2017-09-08 00:00:00+00:00,1500,2600,3000
2017-09-09 00:00:00+00:00,1400,2500,3100
2017-09-10 00:00:00+00:00,1300,2400,3200
2017-09-11 00:00:00+00:00,1400,2500,3100
2017-09-12 00:00:00+00:00,1500,2400,3000
2017-09-13 00:00:00+00:00,1400,2500,2900
2017-09-14 00:00:00+00:00,1300,2600,3000
2017-09-15 00:00:00+00:00,1200,2700,2900
2017-09-16 00:00:00+00:00,1300,2800,2800
2017-09-17 00:00:00+00:00,1400,2900,2700
2017-09-18 00:00:00+00:00,1500,2800,2800
2017-09-19 00:00:00+00:00,1400,2700,2700
2017-09-20 00:00:00+00:00,1500,2600,2800
2017-09-21 00:00:00+00:00,1400,2700,2700
2017-09-22 00:00:00+00:00,1500,2800,2800
2017-09-23 00:00:00+00:00,1400,2700,2900
2017-09-24 00:00:00+00:00,1500,2800,3000
2017-09-25 00:00:00+00:00,1400,2700,2900
2017-09-26 00:00:00+00:00,1300,2600,2800
2017-09-27 00:00:00+00:00,1400,2700,2900
2017-09-28 00:00:00+00:00,1300,2800,2800
2017-09-29 00:00:00+00:00,1400,2900,2700
2017-09-30 00:00:00+00:00,1300,2800,2600
2017-10-01 00:00:00+00:00,1200,2900,2700
2017-10-02 00:00:00+00:00,1100,3000,2600
2017-10-03 00:00:00+00:00,1200,2900,2700
2017-10-04 00:00:00+00:00,1100,2800,2800
2017-10-05 00:00:00+00:00,1200,2900,2900
2017-10-06 00:00:00+00:00,1100,2800,3000
2017-10-07 00:00:00+00:00,1000,2700,2900
2017-10-08 00:00:00+00:00,1100,2600,3000
2017-10-09 00:00:00+00:00,1000,2700,2900
2017-10-10 00:00:00+00:00,900,2800,2800
2017-10-11 00:00:00+00:00,1000,2700,2900
2017-10-12 00:00:00+00:00,1100,2800,2800
2017-10-13 00:00:00+00:00,1000,2900,2900
2017-10-14 00:00:00+00:00,1100,3000,2800
2017-10-15 00:00:00+00:00,1200,3100,2700
2017-10-16 00:00:00+00:00,1300,3000,2800
2017-10-17 00:00:00+00:00,1200,3100,2700
2017-10-18 00:00:00+00:00,1100,3000,2800
2017-10-19 00:00:00+00:00,1000,2900,2700
2017-10-20 00:00:00+00:00,1100,2800,2600
2017-10-21 00:00:00+00:00,1200,2700,2500
2017-10-22 00:00:00+00:00,1100,2600,2600
2017-10-23 00:00:00+00:00,1000,2500,2700
2017-10-24 00:00:00+00:00,900,2400,2800
2017-10-25 00:00:00+00:00,1000,2500,2900
2017-10-26 00:00:00+00:00,1100,2600,2800
2017-10-27 00:00:00+00:00,1200,2500,2900
2017-10-28 00:00:00+00:00,1300,2400,3000
2017-10-29 00:00:00+00:00,1400,2500,3100
2017-10-30 00:00:00+00:00,1300,2600,3000
2017-10-31 00:00:00+00:00,1200,2700,2900
2017-11-01 00:00:00+00:00,1100,2600,3000
2017-11-02 00:00:00+00:00,1200,2700,3100
2017-11-03 00:00:00+00:00,1300,2600,3000
2017-11-04 00:00:00+00:00,1400,2500,2900
2017-11-05 00:00:00+00:00,1300,2600,2800
2017-11-06 00:00:00+00:00,1400,2700,2900
2017-11-07 00:00:00+00:00,1500,2800,2800
2017-11-08 00:00:00+00:00,1400,2700,2700
2017-11-09 00:00:00+00:00,1500,2600,2800
2017-11-10 00:00:00+00:00,1400,2500,2900
2017-11-11 00:00:00+00:00,1500,2400,2800
2017-11-12 00:00:00+00:00,1400,2300,2700
2017-11-13 00:00:00+00:00,1500,2200,2600
2017-11-14 00:00:00+00:00,1600,2300,2700
2017-11-15 00:00:00+00:00,1700,2400,2600
2017-11-16 00:00:00+00:00,1600,2500,2700
2017-11-17 00:00:00+00:00,1500,2400,2800
2017-11-18 00:00:00+00:00,1400,2500,2700
2017-11-19 00:00:00+00:00,1500,2600,2600
2017-11-20 00:00:00+00:00,1400,2700,2700
2017-11-21 00:00:00+00:00,1300,2600,2600
2017-11-22 00:00:00+00:00,1200,2700,2700
2017-11-23 00:00:00+00:00,1100,2600,2600
2017-11-24 00:00:00+00:00,1000,2500,2700
2017-11-25 00:00:00+00:00,900,2400,2600
2017-11-26 00:00:00+00:00,1000,2500,2500
2017-11-27 00:00:00+00:00,1100,2400,2400
2017-11-28 00:00:00+00:00,1000,2500,2500
2017-11-29 00:00:00+00:00,900,2600,2600
2017-11-30 00:00:00+00:00,1000,2500,2500
2017-12-01 00:00:00+00:00,900,2600,2400
2017-12-02 00:00:00+00:00,1000,2500,2300
2017-12-03 00:00:00+00:00,1100,2400,2400
2017-12-04 00:00:00+00:00,1000,2500,2500
2017-12-05 00:00:00+00:00,900,2400,2600
2017-12-06 00:00:00+00:00,1000,2500,2500
2017-12-07 00:00:00+00:00,1100,2600,2400
2017-12-08 00:00:00+00:00,1000,2700,2300
2017-12-09 00:00:00+00:00,1100,2800,2400
2017-12-10 00:00:00+00:00,1200,2900,2500
2017-12-11 00:00:00+00:00,1300,3000,2400
2017-12-12 00:00:00+00:00,1200,3100,2300
2017-12-13 00:00:00+00:00,1100,3200,2200
2017-12-14 00:00:00+00:00,1200,3300,2300
2017-12-15 00:00:00+00:00,1100,3200,2200
2017-12-16 00:00:00+00:00,1200,3100,2100
2017-12-17 00:00:00+00:00,1100,3200,2200
2017-12-18 00:00:00+00:00,1000,3300,2300
2017-12-19 00:00:00+00:00,1100,3200,2200
2017-12-20 00:00:00+00:00,1000,3300,2100
2017-12-21 00:00:00+00:00,900,3200,2000
2017-12-22 00:00:00+00:00,800,3300,1900
2017-12-23 00:00:00+00:00,900,3200,1800
2017-12-24 00:00:00+00:00,800,3300,1900
2017-12-25 00:00:00+00:00,700,3200,1800
2017-12-26 00:00:00+00:00,800,3100,1900
2017-12-27 00:00:00+00:00,900,3000,1800
2017-12-28 00:00:00+00:00,1000,3100,1900
2017-12-29 00:00:00+00:00,1100,3200,2000
2017-12-30 00:00:00+00:00,1200,3300,1900
2017-12-31 00:00:00+00:00,1300,3400,1800
2018-01-01 00:00:00+00:00,1200,3500,1900
2018-01-02 00:00:00+00:00,1100,3400,1800
2018-01-03 00:00:00+00:00,1000,3500,1900
2018-01-04 00:00:00+00:00,1100,3400,2000
2018-01-05 00:00:00+00:00,1000,3500,2100
2018-01-06 00:00:00+00:00,1100,3400,2000
2018-01-07 00:00:00+00:00,1000,3300,1900
2018-01-08 00:00:00+00:00,900,3400,2000
2018-01-09 00:00:00+00:00,800,3500,2100
2018-01-10 00:00:00+00:00,700,3400,2200
2018-01-11 00:00:00+00:00,600,3300,2100
2018-01-12 00:00:00+00:00,500,3400,2200
2018-01-13 00:00:00+00:00,400,3300,2300
2018-01-14 00:00:00+00:00,300,3400,2400
2018-01-15 00:00:00+00:00,400,3300,2500
2018-01-16 00:00:00+00:00,500,3400,2400
2018-01-17 00:00:00+00:00,600,3300,2300
2018-01-18 00:00:00+00:00,500,3200,2200
2018-01-19 00:00:00+00:00,400,3300,2100
2018-01-20 00:00:00+00:00,500,3400,2000
2018-01-21 00:00:00+00:00,400,3300,2100
2018-01-22 00:00:00+00:00,300,3400,2000
2018-01-23 00:00:00+00:00,400,3500,1900
2018-01-24 00:00:00+00:00,500,3400,2000
2018-01-25 00:00:00+00:00,600,3500,1900
2018-01-26 00:00:00+00:00,500,3600,2000
2018-01-27 00:00:00+00:00,600,3500,2100
2018-01-28 00:00:00+00:00,500,3600,2200
2018-01-29 00:00:00+00:00,600,3500,2300
2018-01-30 00:00:00+00:00,500,3600,2400
2018-01-31 00:00:00+00:00,400,3700,2300
2018-02-01 00:00:00+00:00,300,3600,2200
2018-02-02 00:00:00+00:00,400,3500,2300
2018-02-03 00:00:00+00:00,300,3600,2400
2018-02-04 00:00:00+00:00,400,3700,2300
2018-02-05 00:00:00+00:00,500,3600,2400
2018-02-06 00:00:00+00:00,400,3500,2500
2018-02-07 00:00:00+00:00,300,3600,2400
2018-02-08 00:00:00+00:00,400,3700,2500
2018-02-09 00:00:00+00:00,300,3800,2600
2018-02-10 00:00:00+00:00,400,3700,2700
2018-02-11 00:00:00+00:00,500,3800,2600
2018-02-12 00:00:00+00:00,600,3700,2500
2018-02-13 00:00:00+00:00,700,3800,2600
2018-02-14 00:00:00+00:00,600,3700,2500
2018-02-15 00:00:00+00:00,700,3600,2400
2018-02-16 00:00:00+00:00,600,3700,2300
2018-02-17 00:00:00+00:00,500,3600,2400
2018-02-18 00:00:00+00:00,400,3700,2500
2018-02-19 00:00:00+00:00,500,3800,2400
2018-02-20 00:00:00+00:00,400,3900,2300
2018-02-21 00:00:00+00:00,500,3800,2400
2018-02-22 00:00:00+00:00,400,3900,2300
2018-02-23 00:00:00+00:00,300,3800,2400
2018-02-24 00:00:00+00:00,200,3900,2500
2018-02-25 00:00:00+00:00,100,4000,2400
2018-02-26 00:00:00+00:00,0,4100,2300
2018-02-27 00:00:00+00:00,100,4200,2400
2018-02-28 00:00:00+00:00,200,4300,2500
2018-03-01 00:00:00+00:00,100,4200,2600
2018-03-02 00:00:00+00:00,0,4100,2700
2018-03-03 00:00:00+00:00,100,4000,2600
2018-03-04 00:00:00+00:00,100,4100,2700
2018-03-05 00:00:00+00:00,0,4000,2600
2018-03-06 00:00:00+00:00,100,4100,2700
2018-03-07 00:00:00+00:00,0,4000,2800
2018-03-08 00:00:00+00:00,100,4100,2900
2018-03-09 00:00:00+00:00,200,4000,2800
2018-03-10 00:00:00+00:00,100,4100,2700
2018-03-11 00:00:00+00:00,0,4200,2800
2018-03-12 00:00:00+00:00,100,4100,2900
2018-03-13 00:00:00+00:00,100,4000,2800
2018-03-14 00:00:00+00:00,100,3900,2700
2018-03-15 00:00:00+00:00,100,3800,2600
2018-03-16 00:00:00+00:00,100,3700,2500
2018-03-17 00:00:00+00:00,100,3600,2600
2018-03-18 00:00:00+00:00,100,3500,2500
2018-03-19 00:00:00+00:00,200,3400,2400
2018-03-20 00:00:00+00:00,300,3300,2500
2018-03-21 00:00:00+00:00,200,3200,2600
2018-03-22 00:00:00+00:00,100,3100,2500
2018-03-23 00:00:00+00:00,200,3200,2400
2018-03-24 00:00:00+00:00,300,3100,2500
2018-03-25 00:00:00+00:00,200,3200,2400
2018-03-26 00:00:00+00:00,300,3300,2300
2018-03-27 00:00:00+00:00,400,3200,2200
2018-03-28 00:00:00+00:00,500,3100,2300
2018-03-29 00:00:00+00:00,400,3200,2400
2018-03-30 00:00:00+00:00,300,3100,2300
2018-03-31 00:00:00+00:00,400,3200,2200
2018-04-01 00:00:00+00:00,500,3300,2300
2018-04-02 00:00:00+00:00,400,3400,2400
2018-04-03 00:00:00+00:00,500,3500,2300
2018-04-04 00:00:00+00:00,600,3600,2400
2018-04-05 00:00:00+00:00,700,3700,2300
2018-04-06 00:00:00+00:00,800,3600,2400
2018-04-07 00:00:00+00:00,700,3700,2500
2018-04-08 00:00:00+00:00,800,3800,2400
2018-04-09 00:00:00+00:00,900,3700,2500
2018-04-10 00:00:00+00:00,800,3600,2400
2018-04-11 00:00:00+00:00,700,3700,2300
2018-04-12 00:00:00+00:00,600,3600,2400
2018-04-13 00:00:00+00:00,700,3500,2300
2018-04-14 00:00:00+00:00,600,3600,2200
2018-04-15 00:00:00+00:00,700,3700,2300
2018-04-16 00:00:00+00:00,600,3800,2200
2018-04-17 00:00:00+00:00,700,3900,2300
2018-04-18 00:00:00+00:00,600,3800,2400
2018-04-19 00:00:00+00:00,700,3700,2500
2018-04-20 00:00:00+00:00,800,3600,2600
2018-04-21 00:00:00+00:00,900,3700,2700
2018-04-22 00:00:00+00:00,1000,3800,2800
2018-04-23 00:00:00+00:00,900,3900,2700
2018-04-24 00:00:00+00:00,800,3800,2600
2018-04-25 00:00:00+00:00,700,3900,2700
2018-04-26 00:00:00+00:00,600,4000,2800
2018-04-27 00:00:00+00:00,700,4100,2700
2018-04-28 00:00:00+00:00,600,4000,2600
2018-04-29 00:00:00+00:00,500,4100,2700
2018-04-30 00:00:00+00:00,400,4000,2600
2018-05-01 00:00:00+00:00,500,4100,2500
2018-05-02 00:00:00+00:00,400,4000,2600
2018-05-03 00:00:00+00:00,300,4100,2700
2018-05-04 00:00:00+00:00,200,4000,2800
2018-05-05 00:00:00+00:00,300,4100,2700
2018-05-06 00:00:00+00:00,200,4200,2800
2018-05-07 00:00:00+00:00,100,4100,2700
2018-05-08 00:00:00+00:00,200,4000,2800
2018-05-09 00:00:00+00:00,100,4100,2900
2018-05-10 00:00:00+00:00,0,4200,3000
2018-05-11 00:00:00+00:00,100,4100,3100
2018-05-12 00:00:00+00:00,100,4000,3000
2018-05-13 00:00:00+00:00,200,3900,3100
2018-05-14 00:00:00+00:00,300,4000,3200
2018-05-15 00:00:00+00:00,400,4100,3300
2018-05-16 00:00:00+00:00,500,4200,3400
2018-05-17 00:00:00+00:00,600,4100,3500
2018-05-18 00:00:00+00:00,700,4000,3600
2018-05-19 00:00:00+00:00,600,4100,3700
2018-05-20 00:00:00+00:00,700,4200,3600
2018-05-21 00:00:00+00:00,800,4100,3700
2018-05-22 00:00:00+00:00,900,4200,3600
2018-05-23 00:00:00+00:00,800,4300,3500
2018-05-24 00:00:00+00:00,700,4400,3600
2018-05-25 00:00:00+00:00,600,4300,3500
2018-05-26 00:00:00+00:00,700,4400,3600
2018-05-27 00:00:00+00:00,800,4500,3500
2018-05-28 00:00:00+00:00,900,4600,3400
2018-05-29 00:00:00+00:00,800,4500,3500
2018-05-30 00:00:00+00:00,700,4400,3600
2018-05-31 00:00:00+00:00,800,4500,3700
2018-06-01 00:00:00+00:00,900,4600,3600
2018-06-02 00:00:00+00:00,1000,4500,3500
2018-06-03 00:00:00+00:00,1100,4400,3400
2018-06-04 00:00:00+00:00,1200,4300,3500
2018-06-05 00:00:00+00:00,1100,4200,3400
2018-06-06 00:00:00+00:00,1000,4300,3500
2018-06-07 00:00:00+00:00,1100,4200,3400
2018-06-08 00:00:00+00:00,1000,4300,3300
2018-06-09 00:00:00+00:00,900,4200,3400
2018-06-10 00:00:00+00:00,800,4100,3500
2018-06-11 00:00:00+00:00,700,4000,3600
2018-06-12 00:00:00+00:00,800,3900,3500
2018-06-13 00:00:00+00:00,700,3800,3600
2018-06-14 00:00:00+00:00,600,3700,3700
2018-06-15 00:00:00+00:00,500,3800,3600
2018-06-16 00:00:00+00:00,400,3900,3700
2018-06-17 00:00:00+00:00,300,3800,3600
2018-06-18 00:00:00+00:00,200,3900,3700
2018-06-19 00:00:00+00:00,300,3800,3800
2018-06-20 00:00:00+00:00,400,3700,3900
2018-06-21 00:00:00+00:00,500,3800,3800
2018-06-22 00:00:00+00:00,600,3700,3700
2018-06-23 00:00:00+00:00,700,3800,3600
2018-06-24 00:00:00+00:00,600,3700,3700
2018-06-25 00:00:00+00:00,500,3800,3800
2018-06-26 00:00:00+00:00,400,3700,3900
2018-06-27 00:00:00+00:00,500,3800,4000
2018-06-28 00:00:00+00:00,400,3900,3900
2018-06-29 00:00:00+00:00,500,4000,4000
2018-06-30 00:00:00+00:00,600,4100,3900
2018-07-01 00:00:00+00:00,500,4000,4000
2018-07-02 00:00:00+00:00,400,3900,3900
2018-07-03 00:00:00+00:00,500,3800,4000
2018-07-04 00:00:00+00:00,600,3700,4100
2018-07-05 00:00:00+00:00,500,3800,4200
2018-07-06 00:00:00+00:00,600,3900,4100
2018-07-07 00:00:00+00:00,700,3800,4200
2018-07-08 00:00:00+00:00,600,3700,4100
2018-07-09 00:00:00+00:00,500,3800,4200
2018-07-10 00:00:00+00:00,400,3900,4300
2018-07-11 00:00:00+00:00,300,3800,4200
2018-07-12 00:00:00+00:00,200,3700,4100
2018-07-13 00:00:00+00:00,300,3800,4200
2018-07-14 00:00:00+00:00,200,3700,4100
2018-07-15 00:00:00+00:00,300,3800,4000
